state,age,vaccination,risk,year,value,value_min,value_max,iso,disease,R0
new_case,All,All,All,2016,5092,5092,5092,COD,measles,18
new_case,All,All,All,2017,45107,45107,45107,COD,measles,18
new_case,All,All,All,2018,69693,69693,69693,COD,measles,18
new_case,All,All,All,2019,333017,333017,333017,COD,measles,18
new_case,All,All,All,2020,82290,82290,82290,COD,measles,18
new_case,All,All,All,2021,54471,54471,54471,COD,measles,18
new_case,All,All,All,2022,4380,4380,4380,COD,measles,18
new_case,All,All,All,2023,311500,311500,311500,COD,measles,18
new_case,All,All,All,1950,12567717,12564391,12573009,COD,pertussis,10
new_case,All,All,All,1951,199669,197385,203211,COD,pertussis,10
new_case,All,All,All,1952,1878216,1876224,1880983,COD,pertussis,10
new_case,All,All,All,1953,1267287,1260127,1280693,COD,pertussis,10
new_case,All,All,All,1954,1673561,1666102,1674481,COD,pertussis,10
new_case,All,All,All,1955,1496739,1489284,1501255,COD,pertussis,10
new_case,All,All,All,1956,1652099,1646832,1673964,COD,pertussis,10
new_case,All,All,All,1957,1643002,1632140,1653659,COD,pertussis,10
new_case,All,All,All,1958,1691771,1684472,1699616,COD,pertussis,10
new_case,All,All,All,1959,1705380,1696122,1722124,COD,pertussis,10
new_case,All,All,All,1960,1796493,1780677,1812988,COD,pertussis,10
new_case,All,All,All,1961,1833171,1819340,1856213,COD,pertussis,10
new_case,All,All,All,1962,1898464,1868524,1908269,COD,pertussis,10
new_case,All,All,All,1963,1950207,1933353,1975047,COD,pertussis,10
new_case,All,All,All,1964,2028229,2021763,2051443,COD,pertussis,10
new_case,All,All,All,1965,2069225,2058869,2074446,COD,pertussis,10
new_case,All,All,All,1966,2118591,2112981,2135434,COD,pertussis,10
new_case,All,All,All,1967,2194271,2178365,2196468,COD,pertussis,10
new_case,All,All,All,1968,2236085,2230342,2253002,COD,pertussis,10
new_case,All,All,All,1969,2296611,2293837,2327419,COD,pertussis,10
new_case,All,All,All,1970,2372509,2353426,2385297,COD,pertussis,10
new_case,All,All,All,1971,2425482,2409860,2429181,COD,pertussis,10
new_case,All,All,All,1972,2411358,2403544,2430503,COD,pertussis,10
new_case,All,All,All,1973,2448164,2428047,2461970,COD,pertussis,10
new_case,All,All,All,1974,2472188,2455182,2495558,COD,pertussis,10
new_case,All,All,All,1975,2514145,2500460,2531485,COD,pertussis,10
new_case,All,All,All,1976,2560900,2539270,2574979,COD,pertussis,10
new_case,All,All,All,1977,2622998,2622154,2653532,COD,pertussis,10
new_case,All,All,All,1978,2896416,2855677,2911145,COD,pertussis,10
new_case,All,All,All,1979,2957566,2934607,2976893,COD,pertussis,10
new_case,All,All,All,1980,185813,184026,186304,COD,pertussis,10
new_case,All,All,All,1981,13731,13731,13731,COD,pertussis,10
new_case,All,All,All,1982,7265,7265,7265,COD,pertussis,10
new_case,All,All,All,1983,5926,5926,5926,COD,pertussis,10
new_case,All,All,All,1984,635,635,635,COD,pertussis,10
new_case,All,All,All,1985,1590,1590,1590,COD,pertussis,10
new_case,All,All,All,1986,1209,1209,1209,COD,pertussis,10
new_case,All,All,All,1987,1473,1473,1473,COD,pertussis,10
new_case,All,All,All,1988,1447,1447,1447,COD,pertussis,10
new_case,All,All,All,1989,492,492,492,COD,pertussis,10
new_case,All,All,All,1990,0,0,0,COD,pertussis,10
new_case,All,All,All,1991,0,0,0,COD,pertussis,10
new_case,All,All,All,1992,0,0,0,COD,pertussis,10
new_case,All,All,All,1993,0,0,0,COD,pertussis,10
new_case,All,All,All,1994,0,0,0,COD,pertussis,10
new_case,All,All,All,1995,0,0,0,COD,pertussis,10
new_case,All,All,All,1996,0,0,0,COD,pertussis,10
new_case,All,All,All,1997,0,0,0,COD,pertussis,10
new_case,All,All,All,1998,44,44,44,COD,pertussis,10
new_case,All,All,All,1999,150,150,150,COD,pertussis,10
new_case,All,All,All,2000,75,75,75,COD,pertussis,10
new_case,All,All,All,2001,6300,6300,6300,COD,pertussis,10
new_case,All,All,All,2002,0,0,0,COD,pertussis,10
new_case,All,All,All,2003,2534,2534,2534,COD,pertussis,10
new_case,All,All,All,2004,7104,7104,7104,COD,pertussis,10
new_case,All,All,All,2005,4564,4564,4564,COD,pertussis,10
new_case,All,All,All,2006,3558,3558,3558,COD,pertussis,10
new_case,All,All,All,2007,3799,3799,3799,COD,pertussis,10
new_case,All,All,All,2008,3190,3190,3190,COD,pertussis,10
new_case,All,All,All,2009,830,830,830,COD,pertussis,10
new_case,All,All,All,2010,2157,2157,2157,COD,pertussis,10
new_case,All,All,All,2011,2452,2452,2452,COD,pertussis,10
new_case,All,All,All,2012,3407,3407,3407,COD,pertussis,10
new_case,All,All,All,2013,0,0,0,COD,pertussis,10
new_case,All,All,All,2014,0,0,0,COD,pertussis,10
new_case,All,All,All,2015,0,0,0,COD,pertussis,10
new_case,All,All,All,2016,0,0,0,COD,pertussis,10
new_case,All,All,All,2017,1602,1602,1602,COD,pertussis,10
new_case,All,All,All,2018,1326,1326,1326,COD,pertussis,10
new_case,All,All,All,2019,1290,1290,1290,COD,pertussis,10
new_case,All,All,All,2020,1027,1027,1027,COD,pertussis,10
new_case,All,All,All,2021,1494,1494,1494,COD,pertussis,10
new_case,All,All,All,2022,2752,2752,2752,COD,pertussis,10
new_case,All,All,All,2023,600,600,600,COD,pertussis,10
new_case,All,All,All,1950,12577956,12569602,12579211,COD,pertussis,11
new_case,All,All,All,1951,258535,257623,261654,COD,pertussis,11
new_case,All,All,All,1952,2102718,2097296,2116418,COD,pertussis,11
new_case,All,All,All,1953,1133198,1116987,1134960,COD,pertussis,11
new_case,All,All,All,1954,1826848,1815413,1842555,COD,pertussis,11
new_case,All,All,All,1955,1428545,1419750,1434335,COD,pertussis,11
new_case,All,All,All,1956,1749748,1736176,1761685,COD,pertussis,11
new_case,All,All,All,1957,1634842,1611550,1640327,COD,pertussis,11
new_case,All,All,All,1958,1743273,1740421,1754130,COD,pertussis,11
new_case,All,All,All,1959,1722256,1719487,1738750,COD,pertussis,11
new_case,All,All,All,1960,1826147,1820705,1840855,COD,pertussis,11
new_case,All,All,All,1961,1864854,1860686,1883003,COD,pertussis,11
new_case,All,All,All,1962,1926820,1915696,1933127,COD,pertussis,11
new_case,All,All,All,1963,1982783,1969847,1990825,COD,pertussis,11
new_case,All,All,All,1964,2070178,2062663,2084649,COD,pertussis,11
new_case,All,All,All,1965,2100819,2096920,2109555,COD,pertussis,11
new_case,All,All,All,1966,2150168,2143607,2168574,COD,pertussis,11
new_case,All,All,All,1967,2231835,2212583,2241728,COD,pertussis,11
new_case,All,All,All,1968,2274480,2266017,2304850,COD,pertussis,11
new_case,All,All,All,1969,2348563,2319728,2358182,COD,pertussis,11
new_case,All,All,All,1970,2397083,2377601,2411572,COD,pertussis,11
new_case,All,All,All,1971,2467497,2465129,2484651,COD,pertussis,11
new_case,All,All,All,1972,2450311,2416134,2467286,COD,pertussis,11
new_case,All,All,All,1973,2497060,2492231,2514102,COD,pertussis,11
new_case,All,All,All,1974,2518637,2499034,2531528,COD,pertussis,11
new_case,All,All,All,1975,2570144,2553218,2582788,COD,pertussis,11
new_case,All,All,All,1976,2605960,2601259,2632342,COD,pertussis,11
new_case,All,All,All,1977,2683591,2673699,2697563,COD,pertussis,11
new_case,All,All,All,1978,2955869,2941329,2971533,COD,pertussis,11
new_case,All,All,All,1979,3004552,2967267,3020428,COD,pertussis,11
new_case,All,All,All,1980,189744,186625,189938,COD,pertussis,11
new_case,All,All,All,1981,13731,13731,13731,COD,pertussis,11
new_case,All,All,All,1982,7265,7265,7265,COD,pertussis,11
new_case,All,All,All,1983,5926,5926,5926,COD,pertussis,11
new_case,All,All,All,1984,635,635,635,COD,pertussis,11
new_case,All,All,All,1985,1590,1590,1590,COD,pertussis,11
new_case,All,All,All,1986,1209,1209,1209,COD,pertussis,11
new_case,All,All,All,1987,1473,1473,1473,COD,pertussis,11
new_case,All,All,All,1988,1447,1447,1447,COD,pertussis,11
new_case,All,All,All,1989,492,492,492,COD,pertussis,11
new_case,All,All,All,1990,0,0,0,COD,pertussis,11
new_case,All,All,All,1991,0,0,0,COD,pertussis,11
new_case,All,All,All,1992,0,0,0,COD,pertussis,11
new_case,All,All,All,1993,0,0,0,COD,pertussis,11
new_case,All,All,All,1994,0,0,0,COD,pertussis,11
new_case,All,All,All,1995,0,0,0,COD,pertussis,11
new_case,All,All,All,1996,0,0,0,COD,pertussis,11
new_case,All,All,All,1997,0,0,0,COD,pertussis,11
new_case,All,All,All,1998,44,44,44,COD,pertussis,11
new_case,All,All,All,1999,150,150,150,COD,pertussis,11
new_case,All,All,All,2000,75,75,75,COD,pertussis,11
new_case,All,All,All,2001,6300,6300,6300,COD,pertussis,11
new_case,All,All,All,2002,0,0,0,COD,pertussis,11
new_case,All,All,All,2003,2534,2534,2534,COD,pertussis,11
new_case,All,All,All,2004,7104,7104,7104,COD,pertussis,11
new_case,All,All,All,2005,4564,4564,4564,COD,pertussis,11
new_case,All,All,All,2006,3558,3558,3558,COD,pertussis,11
new_case,All,All,All,2007,3799,3799,3799,COD,pertussis,11
new_case,All,All,All,2008,3190,3190,3190,COD,pertussis,11
new_case,All,All,All,2009,830,830,830,COD,pertussis,11
new_case,All,All,All,2010,2157,2157,2157,COD,pertussis,11
new_case,All,All,All,2011,2452,2452,2452,COD,pertussis,11
new_case,All,All,All,2012,3407,3407,3407,COD,pertussis,11
new_case,All,All,All,2013,0,0,0,COD,pertussis,11
new_case,All,All,All,2014,0,0,0,COD,pertussis,11
new_case,All,All,All,2015,0,0,0,COD,pertussis,11
new_case,All,All,All,2016,0,0,0,COD,pertussis,11
new_case,All,All,All,2017,1602,1602,1602,COD,pertussis,11
new_case,All,All,All,2018,1326,1326,1326,COD,pertussis,11
new_case,All,All,All,2019,1290,1290,1290,COD,pertussis,11
new_case,All,All,All,2020,1027,1027,1027,COD,pertussis,11
new_case,All,All,All,2021,1494,1494,1494,COD,pertussis,11
new_case,All,All,All,2022,2752,2752,2752,COD,pertussis,11
new_case,All,All,All,2023,600,600,600,COD,pertussis,11
new_case,All,All,All,1950,12583999,12581363,12586716,COD,pertussis,12
new_case,All,All,All,1951,341881,335522,349440,COD,pertussis,12
new_case,All,All,All,1952,2171390,2164849,2183909,COD,pertussis,12
new_case,All,All,All,1953,1177092,1162920,1186451,COD,pertussis,12
new_case,All,All,All,1954,1809254,1802410,1828675,COD,pertussis,12
new_case,All,All,All,1955,1510597,1500651,1520113,COD,pertussis,12
new_case,All,All,All,1956,1714940,1707801,1729467,COD,pertussis,12
new_case,All,All,All,1957,1714714,1700220,1724192,COD,pertussis,12
new_case,All,All,All,1958,1725863,1702737,1730962,COD,pertussis,12
new_case,All,All,All,1959,1785115,1779712,1807999,COD,pertussis,12
new_case,All,All,All,1960,1843246,1832599,1864803,COD,pertussis,12
new_case,All,All,All,1961,1901966,1898310,1913416,COD,pertussis,12
new_case,All,All,All,1962,1945346,1937229,1960191,COD,pertussis,12
new_case,All,All,All,1963,2018173,1997120,2026566,COD,pertussis,12
new_case,All,All,All,1964,2103012,2085706,2117857,COD,pertussis,12
new_case,All,All,All,1965,2127277,2111255,2140690,COD,pertussis,12
new_case,All,All,All,1966,2190806,2153895,2221185,COD,pertussis,12
new_case,All,All,All,1967,2253424,2238358,2273525,COD,pertussis,12
new_case,All,All,All,1968,2320824,2295051,2341048,COD,pertussis,12
new_case,All,All,All,1969,2374258,2365537,2386140,COD,pertussis,12
new_case,All,All,All,1970,2431335,2411448,2442251,COD,pertussis,12
new_case,All,All,All,1971,2508486,2505034,2523979,COD,pertussis,12
new_case,All,All,All,1972,2489372,2462775,2494948,COD,pertussis,12
new_case,All,All,All,1973,2532486,2523558,2540295,COD,pertussis,12
new_case,All,All,All,1974,2555074,2542453,2585316,COD,pertussis,12
new_case,All,All,All,1975,2620383,2590871,2623930,COD,pertussis,12
new_case,All,All,All,1976,2647990,2615690,2672112,COD,pertussis,12
new_case,All,All,All,1977,2722933,2718387,2765409,COD,pertussis,12
new_case,All,All,All,1978,3014434,2982253,3018443,COD,pertussis,12
new_case,All,All,All,1979,3037740,3026957,3064560,COD,pertussis,12
new_case,All,All,All,1980,192237,191627,193758,COD,pertussis,12
new_case,All,All,All,1981,13731,13731,13731,COD,pertussis,12
new_case,All,All,All,1982,7265,7265,7265,COD,pertussis,12
new_case,All,All,All,1983,5926,5926,5926,COD,pertussis,12
new_case,All,All,All,1984,635,635,635,COD,pertussis,12
new_case,All,All,All,1985,1590,1590,1590,COD,pertussis,12
new_case,All,All,All,1986,1209,1209,1209,COD,pertussis,12
new_case,All,All,All,1987,1473,1473,1473,COD,pertussis,12
new_case,All,All,All,1988,1447,1447,1447,COD,pertussis,12
new_case,All,All,All,1989,492,492,492,COD,pertussis,12
new_case,All,All,All,1990,0,0,0,COD,pertussis,12
new_case,All,All,All,1991,0,0,0,COD,pertussis,12
new_case,All,All,All,1992,0,0,0,COD,pertussis,12
new_case,All,All,All,1993,0,0,0,COD,pertussis,12
new_case,All,All,All,1994,0,0,0,COD,pertussis,12
new_case,All,All,All,1995,0,0,0,COD,pertussis,12
new_case,All,All,All,1996,0,0,0,COD,pertussis,12
new_case,All,All,All,1997,0,0,0,COD,pertussis,12
new_case,All,All,All,1998,44,44,44,COD,pertussis,12
new_case,All,All,All,1999,150,150,150,COD,pertussis,12
new_case,All,All,All,2000,75,75,75,COD,pertussis,12
new_case,All,All,All,2001,6300,6300,6300,COD,pertussis,12
new_case,All,All,All,2002,0,0,0,COD,pertussis,12
new_case,All,All,All,2003,2534,2534,2534,COD,pertussis,12
new_case,All,All,All,2004,7104,7104,7104,COD,pertussis,12
new_case,All,All,All,2005,4564,4564,4564,COD,pertussis,12
new_case,All,All,All,2006,3558,3558,3558,COD,pertussis,12
new_case,All,All,All,2007,3799,3799,3799,COD,pertussis,12
new_case,All,All,All,2008,3190,3190,3190,COD,pertussis,12
new_case,All,All,All,2009,830,830,830,COD,pertussis,12
new_case,All,All,All,2010,2157,2157,2157,COD,pertussis,12
new_case,All,All,All,2011,2452,2452,2452,COD,pertussis,12
new_case,All,All,All,2012,3407,3407,3407,COD,pertussis,12
new_case,All,All,All,2013,0,0,0,COD,pertussis,12
new_case,All,All,All,2014,0,0,0,COD,pertussis,12
new_case,All,All,All,2015,0,0,0,COD,pertussis,12
new_case,All,All,All,2016,0,0,0,COD,pertussis,12
new_case,All,All,All,2017,1602,1602,1602,COD,pertussis,12
new_case,All,All,All,2018,1326,1326,1326,COD,pertussis,12
new_case,All,All,All,2019,1290,1290,1290,COD,pertussis,12
new_case,All,All,All,2020,1027,1027,1027,COD,pertussis,12
new_case,All,All,All,2021,1494,1494,1494,COD,pertussis,12
new_case,All,All,All,2022,2752,2752,2752,COD,pertussis,12
new_case,All,All,All,2023,600,600,600,COD,pertussis,12
new_case,All,All,All,1950,12588867,12583046,12592002,COD,pertussis,13
new_case,All,All,All,1951,457972,449557,461995,COD,pertussis,13
new_case,All,All,All,1952,2134898,2125198,2147915,COD,pertussis,13
new_case,All,All,All,1953,1328526,1317082,1343809,COD,pertussis,13
new_case,All,All,All,1954,1710646,1690683,1717025,COD,pertussis,13
new_case,All,All,All,1955,1637960,1625727,1654789,COD,pertussis,13
new_case,All,All,All,1956,1653624,1641856,1664298,COD,pertussis,13
new_case,All,All,All,1957,1778807,1773691,1786121,COD,pertussis,13
new_case,All,All,All,1958,1722118,1708938,1728031,COD,pertussis,13
new_case,All,All,All,1959,1824796,1810428,1830029,COD,pertussis,13
new_case,All,All,All,1960,1854191,1834167,1868671,COD,pertussis,13
new_case,All,All,All,1961,1930000,1912299,1943507,COD,pertussis,13
new_case,All,All,All,1962,1976258,1961018,1985229,COD,pertussis,13
new_case,All,All,All,1963,2034369,2022570,2039180,COD,pertussis,13
new_case,All,All,All,1964,2129806,2122272,2140684,COD,pertussis,13
new_case,All,All,All,1965,2157516,2155191,2168275,COD,pertussis,13
new_case,All,All,All,1966,2210147,2197325,2225215,COD,pertussis,13
new_case,All,All,All,1967,2294655,2264851,2314042,COD,pertussis,13
new_case,All,All,All,1968,2345578,2315349,2360452,COD,pertussis,13
new_case,All,All,All,1969,2401009,2389300,2441053,COD,pertussis,13
new_case,All,All,All,1970,2461347,2442753,2475046,COD,pertussis,13
new_case,All,All,All,1971,2534697,2523643,2546258,COD,pertussis,13
new_case,All,All,All,1972,2530342,2512919,2545698,COD,pertussis,13
new_case,All,All,All,1973,2554281,2537478,2572701,COD,pertussis,13
new_case,All,All,All,1974,2606571,2588303,2642802,COD,pertussis,13
new_case,All,All,All,1975,2648217,2595059,2663721,COD,pertussis,13
new_case,All,All,All,1976,2697353,2682880,2739010,COD,pertussis,13
new_case,All,All,All,1977,2771064,2754665,2779883,COD,pertussis,13
new_case,All,All,All,1978,3063578,3054837,3072045,COD,pertussis,13
new_case,All,All,All,1979,3073192,3059438,3100251,COD,pertussis,13
new_case,All,All,All,1980,196411,196093,197319,COD,pertussis,13
new_case,All,All,All,1981,13731,13731,13731,COD,pertussis,13
new_case,All,All,All,1982,7265,7265,7265,COD,pertussis,13
new_case,All,All,All,1983,5926,5926,5926,COD,pertussis,13
new_case,All,All,All,1984,635,635,635,COD,pertussis,13
new_case,All,All,All,1985,1590,1590,1590,COD,pertussis,13
new_case,All,All,All,1986,1209,1209,1209,COD,pertussis,13
new_case,All,All,All,1987,1473,1473,1473,COD,pertussis,13
new_case,All,All,All,1988,1447,1447,1447,COD,pertussis,13
new_case,All,All,All,1989,492,492,492,COD,pertussis,13
new_case,All,All,All,1990,0,0,0,COD,pertussis,13
new_case,All,All,All,1991,0,0,0,COD,pertussis,13
new_case,All,All,All,1992,0,0,0,COD,pertussis,13
new_case,All,All,All,1993,0,0,0,COD,pertussis,13
new_case,All,All,All,1994,0,0,0,COD,pertussis,13
new_case,All,All,All,1995,0,0,0,COD,pertussis,13
new_case,All,All,All,1996,0,0,0,COD,pertussis,13
new_case,All,All,All,1997,0,0,0,COD,pertussis,13
new_case,All,All,All,1998,44,44,44,COD,pertussis,13
new_case,All,All,All,1999,150,150,150,COD,pertussis,13
new_case,All,All,All,2000,75,75,75,COD,pertussis,13
new_case,All,All,All,2001,6300,6300,6300,COD,pertussis,13
new_case,All,All,All,2002,0,0,0,COD,pertussis,13
new_case,All,All,All,2003,2534,2534,2534,COD,pertussis,13
new_case,All,All,All,2004,7104,7104,7104,COD,pertussis,13
new_case,All,All,All,2005,4564,4564,4564,COD,pertussis,13
new_case,All,All,All,2006,3558,3558,3558,COD,pertussis,13
new_case,All,All,All,2007,3799,3799,3799,COD,pertussis,13
new_case,All,All,All,2008,3190,3190,3190,COD,pertussis,13
new_case,All,All,All,2009,830,830,830,COD,pertussis,13
new_case,All,All,All,2010,2157,2157,2157,COD,pertussis,13
new_case,All,All,All,2011,2452,2452,2452,COD,pertussis,13
new_case,All,All,All,2012,3407,3407,3407,COD,pertussis,13
new_case,All,All,All,2013,0,0,0,COD,pertussis,13
new_case,All,All,All,2014,0,0,0,COD,pertussis,13
new_case,All,All,All,2015,0,0,0,COD,pertussis,13
new_case,All,All,All,2016,0,0,0,COD,pertussis,13
new_case,All,All,All,2017,1602,1602,1602,COD,pertussis,13
new_case,All,All,All,2018,1326,1326,1326,COD,pertussis,13
new_case,All,All,All,2019,1290,1290,1290,COD,pertussis,13
new_case,All,All,All,2020,1027,1027,1027,COD,pertussis,13
new_case,All,All,All,2021,1494,1494,1494,COD,pertussis,13
new_case,All,All,All,2022,2752,2752,2752,COD,pertussis,13
new_case,All,All,All,2023,600,600,600,COD,pertussis,13
new_case,All,All,All,1950,12594415,12591372,12597259,COD,pertussis,14
new_case,All,All,All,1951,600336,589945,606126,COD,pertussis,14
new_case,All,All,All,1952,2044871,2035759,2053828,COD,pertussis,14
new_case,All,All,All,1953,1503257,1489938,1516000,COD,pertussis,14
new_case,All,All,All,1954,1592634,1577251,1613040,COD,pertussis,14
new_case,All,All,All,1955,1732884,1713599,1738113,COD,pertussis,14
new_case,All,All,All,1956,1632143,1623635,1641525,COD,pertussis,14
new_case,All,All,All,1957,1808636,1802320,1820834,COD,pertussis,14
new_case,All,All,All,1958,1742899,1738713,1750352,COD,pertussis,14
new_case,All,All,All,1959,1825603,1824910,1829056,COD,pertussis,14
new_case,All,All,All,1960,1883895,1878367,1890099,COD,pertussis,14
new_case,All,All,All,1961,1949747,1927362,1955053,COD,pertussis,14
new_case,All,All,All,1962,1994029,1990098,2016309,COD,pertussis,14
new_case,All,All,All,1963,2051116,2036016,2060670,COD,pertussis,14
new_case,All,All,All,1964,2154364,2149832,2162106,COD,pertussis,14
new_case,All,All,All,1965,2178211,2166192,2188481,COD,pertussis,14
new_case,All,All,All,1966,2243331,2231044,2255547,COD,pertussis,14
new_case,All,All,All,1967,2310715,2296168,2331050,COD,pertussis,14
new_case,All,All,All,1968,2369935,2348073,2386505,COD,pertussis,14
new_case,All,All,All,1969,2437589,2414394,2445224,COD,pertussis,14
new_case,All,All,All,1970,2484474,2472102,2515720,COD,pertussis,14
new_case,All,All,All,1971,2558596,2546669,2569711,COD,pertussis,14
new_case,All,All,All,1972,2564952,2546711,2578726,COD,pertussis,14
new_case,All,All,All,1973,2587053,2573659,2601143,COD,pertussis,14
new_case,All,All,All,1974,2636424,2612778,2654484,COD,pertussis,14
new_case,All,All,All,1975,2678554,2665086,2693890,COD,pertussis,14
new_case,All,All,All,1976,2734560,2715958,2739740,COD,pertussis,14
new_case,All,All,All,1977,2807002,2793709,2813963,COD,pertussis,14
new_case,All,All,All,1978,3119564,3106294,3127959,COD,pertussis,14
new_case,All,All,All,1979,3098879,3086519,3102955,COD,pertussis,14
new_case,All,All,All,1980,200337,197063,201914,COD,pertussis,14
new_case,All,All,All,1981,13731,13731,13731,COD,pertussis,14
new_case,All,All,All,1982,7265,7265,7265,COD,pertussis,14
new_case,All,All,All,1983,5926,5926,5926,COD,pertussis,14
new_case,All,All,All,1984,635,635,635,COD,pertussis,14
new_case,All,All,All,1985,1590,1590,1590,COD,pertussis,14
new_case,All,All,All,1986,1209,1209,1209,COD,pertussis,14
new_case,All,All,All,1987,1473,1473,1473,COD,pertussis,14
new_case,All,All,All,1988,1447,1447,1447,COD,pertussis,14
new_case,All,All,All,1989,492,492,492,COD,pertussis,14
new_case,All,All,All,1990,0,0,0,COD,pertussis,14
new_case,All,All,All,1991,0,0,0,COD,pertussis,14
new_case,All,All,All,1992,0,0,0,COD,pertussis,14
new_case,All,All,All,1993,0,0,0,COD,pertussis,14
new_case,All,All,All,1994,0,0,0,COD,pertussis,14
new_case,All,All,All,1995,0,0,0,COD,pertussis,14
new_case,All,All,All,1996,0,0,0,COD,pertussis,14
new_case,All,All,All,1997,0,0,0,COD,pertussis,14
new_case,All,All,All,1998,44,44,44,COD,pertussis,14
new_case,All,All,All,1999,150,150,150,COD,pertussis,14
new_case,All,All,All,2000,75,75,75,COD,pertussis,14
new_case,All,All,All,2001,6300,6300,6300,COD,pertussis,14
new_case,All,All,All,2002,0,0,0,COD,pertussis,14
new_case,All,All,All,2003,2534,2534,2534,COD,pertussis,14
new_case,All,All,All,2004,7104,7104,7104,COD,pertussis,14
new_case,All,All,All,2005,4564,4564,4564,COD,pertussis,14
new_case,All,All,All,2006,3558,3558,3558,COD,pertussis,14
new_case,All,All,All,2007,3799,3799,3799,COD,pertussis,14
new_case,All,All,All,2008,3190,3190,3190,COD,pertussis,14
new_case,All,All,All,2009,830,830,830,COD,pertussis,14
new_case,All,All,All,2010,2157,2157,2157,COD,pertussis,14
new_case,All,All,All,2011,2452,2452,2452,COD,pertussis,14
new_case,All,All,All,2012,3407,3407,3407,COD,pertussis,14
new_case,All,All,All,2013,0,0,0,COD,pertussis,14
new_case,All,All,All,2014,0,0,0,COD,pertussis,14
new_case,All,All,All,2015,0,0,0,COD,pertussis,14
new_case,All,All,All,2016,0,0,0,COD,pertussis,14
new_case,All,All,All,2017,1602,1602,1602,COD,pertussis,14
new_case,All,All,All,2018,1326,1326,1326,COD,pertussis,14
new_case,All,All,All,2019,1290,1290,1290,COD,pertussis,14
new_case,All,All,All,2020,1027,1027,1027,COD,pertussis,14
new_case,All,All,All,2021,1494,1494,1494,COD,pertussis,14
new_case,All,All,All,2022,2752,2752,2752,COD,pertussis,14
new_case,All,All,All,2023,600,600,600,COD,pertussis,14
new_case,All,All,All,1950,12601430,12598938,12605269,COD,pertussis,15
new_case,All,All,All,1951,775664,769418,783122,COD,pertussis,15
new_case,All,All,All,1952,1908959,1901745,1915740,COD,pertussis,15
new_case,All,All,All,1953,1648413,1643458,1652113,COD,pertussis,15
new_case,All,All,All,1954,1526244,1510467,1533050,COD,pertussis,15
new_case,All,All,All,1955,1766896,1754436,1768916,COD,pertussis,15
new_case,All,All,All,1956,1669888,1659503,1681762,COD,pertussis,15
new_case,All,All,All,1957,1787245,1782583,1807013,COD,pertussis,15
new_case,All,All,All,1958,1787710,1772522,1794638,COD,pertussis,15
new_case,All,All,All,1959,1832702,1821810,1837114,COD,pertussis,15
new_case,All,All,All,1960,1906448,1900796,1911913,COD,pertussis,15
new_case,All,All,All,1961,1960995,1954923,1964980,COD,pertussis,15
new_case,All,All,All,1962,2012707,2005821,2021549,COD,pertussis,15
new_case,All,All,All,1963,2075800,2071495,2076810,COD,pertussis,15
new_case,All,All,All,1964,2167223,2155277,2175654,COD,pertussis,15
new_case,All,All,All,1965,2200479,2183842,2207523,COD,pertussis,15
new_case,All,All,All,1966,2260913,2250630,2265025,COD,pertussis,15
new_case,All,All,All,1967,2328420,2313798,2336967,COD,pertussis,15
new_case,All,All,All,1968,2387456,2370209,2396607,COD,pertussis,15
new_case,All,All,All,1969,2452307,2444511,2461035,COD,pertussis,15
new_case,All,All,All,1970,2502582,2488340,2518927,COD,pertussis,15
new_case,All,All,All,1971,2587630,2576831,2594108,COD,pertussis,15
new_case,All,All,All,1972,2573530,2559670,2580909,COD,pertussis,15
new_case,All,All,All,1973,2625645,2604142,2628718,COD,pertussis,15
new_case,All,All,All,1974,2651601,2642684,2664676,COD,pertussis,15
new_case,All,All,All,1975,2701890,2694018,2730851,COD,pertussis,15
new_case,All,All,All,1976,2758244,2754328,2763778,COD,pertussis,15
new_case,All,All,All,1977,2826266,2816149,2843564,COD,pertussis,15
new_case,All,All,All,1978,3156457,3130534,3161572,COD,pertussis,15
new_case,All,All,All,1979,3125669,3113621,3144917,COD,pertussis,15
new_case,All,All,All,1980,203626,200631,203990,COD,pertussis,15
new_case,All,All,All,1981,13731,13731,13731,COD,pertussis,15
new_case,All,All,All,1982,7265,7265,7265,COD,pertussis,15
new_case,All,All,All,1983,5926,5926,5926,COD,pertussis,15
new_case,All,All,All,1984,635,635,635,COD,pertussis,15
new_case,All,All,All,1985,1590,1590,1590,COD,pertussis,15
new_case,All,All,All,1986,1209,1209,1209,COD,pertussis,15
new_case,All,All,All,1987,1473,1473,1473,COD,pertussis,15
new_case,All,All,All,1988,1447,1447,1447,COD,pertussis,15
new_case,All,All,All,1989,492,492,492,COD,pertussis,15
new_case,All,All,All,1990,0,0,0,COD,pertussis,15
new_case,All,All,All,1991,0,0,0,COD,pertussis,15
new_case,All,All,All,1992,0,0,0,COD,pertussis,15
new_case,All,All,All,1993,0,0,0,COD,pertussis,15
new_case,All,All,All,1994,0,0,0,COD,pertussis,15
new_case,All,All,All,1995,0,0,0,COD,pertussis,15
new_case,All,All,All,1996,0,0,0,COD,pertussis,15
new_case,All,All,All,1997,0,0,0,COD,pertussis,15
new_case,All,All,All,1998,44,44,44,COD,pertussis,15
new_case,All,All,All,1999,150,150,150,COD,pertussis,15
new_case,All,All,All,2000,75,75,75,COD,pertussis,15
new_case,All,All,All,2001,6300,6300,6300,COD,pertussis,15
new_case,All,All,All,2002,0,0,0,COD,pertussis,15
